o_node,d_node,origin,destination,opt_path,length,match_ids,geometry,hazard,OD
11202022230,11202022282,"A_184,A_205,A_225",B_1,"[11202022230, 1833347000, 9743549768, 1934772679, 1833347010, 5622112472, 5622112470, 11202022240, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 4723135463, 4816491859, 4816491861, 1833313089, 4816491856, 5635142254, 1833313083, 1833313087, 4723303157, 11202022284, 1934771025, 1934771020, 1934771016, 1934771006, 683300831, 4723291259, 4723291257, 5639860175, 5280400479, 5280400478, 11202022269, 5637700757, 3887805440, 776376368, 5639562729, 5639562730, 776376365, 776376361, 776376378, 776376370, 4723303148, 776380738, 5639627316, 5639562118, 5639562721, 6353775676, 2612440873, 2612440970, 2612440830, 5639562114, 5653957968, 776390400, 6355223561, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 11202022282]",10219.0,"[632, 630, 3787, 1205, 2774, 2770, 2298, 2298, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 893, 2327, 2328, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 1183, 2438, 2704, 2711, 2710, 2695, 2696, 2933, 598, 2618, 2617, 2617, 1173, 1164, 1149, 1137, 2599, 2601, 3135, 3134, 2737, 3026, 3026, 3025, 2175, 3056, 3058, 3057, 365, 378, 377, 2611, 2612, 3098, 3097, 3045, 3515, 3514, 1905, 1904, 3038, 3479, 3478, 3554, 3555, 1982, 2260, 2261, 3669, 3670, 1280, 1275, 1266, 1258, 2861, 2862, 2854, 2859]","MULTILINESTRING ((34.8370528 -19.8266692, 34.8371917 -19.8266957, 34.8372963 -19.8267638), (34.8372963 -19.8267638, 34.8375838 -19.8269163), (34.8375838 -19.8269163, 34.8378628 -19.8270642, 34.8382194 -19.8272789, 34.838309 -19.8273553, 34.8383883 -19.8274351, 34.8384604 -19.8276533), (34.8384604 -19.8276533, 34.8385768 -19.8277195, 34.8388606 -19.8278804, 34.8391845 -19.8280899, 34.8394542 -19.8282491, 34.839599 -19.8283345), (34.8401992 -19.8286691, 34.8397247 -19.8284113, 34.839599 -19.8283345), (34.8411348 -19.8292382, 34.8406357 -19.8289394, 34.8403033 -19.8287317, 34.8401992 -19.8286691), (34.8416202 -19.8295288, 34.8411348 -19.8292382), (34.8427206 -19.8301918, 34.8417435 -19.829603, 34.8416202 -19.8295288), (34.8429252 -19.8303193, 34.8427206 -19.8301918), (34.8429252 -19.8303193, 34.8426169 -19.8307883), (34.8425199 -19.8309309, 34.8426169 -19.8307883), (34.8425199 -19.8309309, 34.8421509 -19.8314847), (34.8421509 -19.8314847, 34.8412784 -19.8327221), (34.8412784 -19.8327221, 34.8411629 -19.8329062), (34.8411817 -19.8330084, 34.8411629 -19.8329062), (34.8411817 -19.8330084, 34.8408975 -19.8334374), (34.8408975 -19.8334374, 34.8409632 -19.8335055, 34.8410423 -19.8335875, 34.841121 -19.8336757, 34.8412765 -19.8338836), (34.8412765 -19.8338836, 34.8413504 -19.8338754), (34.8413504 -19.8338754, 34.8414236 -19.8338877, 34.8414899 -19.8339195, 34.8415435 -19.8339681, 34.8415798 -19.8340291), (34.8415798 -19.8340291, 34.8415961 -19.834106, 34.8415851 -19.8341837, 34.8415478 -19.8342539), (34.8415478 -19.8342539, 34.8414931 -19.8343112), (34.8414931 -19.8343112, 34.8413693 -19.8344025, 34.8412653 -19.8344713, 34.8411872 -19.8345402, 34.8411225 -19.8346219, 34.8409593 -19.8348575, 34.840913 -19.8349463, 34.840868 -19.8350378, 34.8407641 -19.8352032, 34.8405774 -19.8354783, 34.8404786 -19.8356249, 34.8403861 -19.8357678, 34.8403349 -19.8358627, 34.8403046 -19.8359554, 34.8402535 -19.8360902), (34.8402535 -19.8360902, 34.8402645 -19.8361487, 34.84026 -19.8362081), (34.84026 -19.8362081, 34.8403795 -19.8366171), (34.8404011 -19.8378342, 34.8406797 -19.8374497, 34.8407136 -19.8373784, 34.8407228 -19.8372972, 34.8406881 -19.8371942, 34.8404629 -19.8367827, 34.8403795 -19.8366171), (34.8404011 -19.8378342, 34.842136 -19.8388969), (34.8441869 -19.8401994, 34.842136 -19.8388969), (34.8441869 -19.8401994, 34.8453075 -19.8408882), (34.8462321 -19.8414522, 34.8453075 -19.8408882), (34.8462321 -19.8414522, 34.8459654 -19.8418401), (34.8459654 -19.8418401, 34.8459303 -19.8419833, 34.8459237 -19.8420564, 34.8459303 -19.8421157, 34.8459611 -19.8421661, 34.8460611 -19.84225), (34.8460611 -19.84225, 34.8462744 -19.8423812, 34.8464902 -19.8425376), (34.8464902 -19.8425376, 34.8465689 -19.8426389, 34.8466365 -19.8427533), (34.8466365 -19.8427533, 34.8467397 -19.8429135, 34.846847 -19.8430221, 34.8470189 -19.8431737), (34.8470189 -19.8431737, 34.8474732 -19.8434606), (34.8483459 -19.8439959, 34.8474732 -19.8434606), (34.8483459 -19.8439959, 34.8492966 -19.844597), (34.8492966 -19.844597, 34.850209 -19.8451793), (34.850209 -19.8451793, 34.851125 -19.8457363), (34.851125 -19.8457363, 34.8520302 -19.8463247), (34.8529412 -19.8468868, 34.8524551 -19.8465869, 34.8520302 -19.8463247), (34.8532433 -19.8470772, 34.8529412 -19.8468868), (34.8532433 -19.8470772, 34.8536446 -19.8472461), (34.8536446 -19.8472461, 34.8539098 -19.8474052, 34.8541894 -19.8474778), (34.8541894 -19.8474778, 34.8542748 -19.8474445, 34.8543665 -19.8474332, 34.8544582 -19.8474449), (34.8544582 -19.8474449, 34.8545434 -19.8474786, 34.8546164 -19.847532), (34.8548241 -19.847669, 34.8546164 -19.847532), (34.8548241 -19.847669, 34.8550081 -19.8477634, 34.8552392 -19.8478591), (34.8556853 -19.848007, 34.8552392 -19.8478591), (34.8560287 -19.8480643, 34.8558516 -19.8480353, 34.8556853 -19.848007), (34.8560287 -19.8480643, 34.8570949 -19.8482611), (34.8570949 -19.8482611, 34.8576581 -19.8483608), (34.8586841 -19.8485588, 34.8576581 -19.8483608), (34.8606659 -19.8489244, 34.8595826 -19.8487367, 34.8586841 -19.8485588), (34.8606659 -19.8489244, 34.86091 -19.8489691), (34.862669 -19.8492933, 34.861573 -19.8490975, 34.86091 -19.8489691), (34.8638111 -19.8494692, 34.8636961 -19.8494722, 34.8635321 -19.8494482, 34.862669 -19.8492933), (34.8638111 -19.8494692, 34.8640465 -19.8495169, 34.864131 -19.8495332), (34.864131 -19.8495332, 34.8642584 -19.8489776), (34.8642584 -19.8489776, 34.8657499 -19.8492641), (34.8657499 -19.8492641, 34.8671084 -19.8495084), (34.8671084 -19.8495084, 34.8673322 -19.8495451), (34.8687138 -19.8497848, 34.8673322 -19.8495451), (34.8687138 -19.8497848, 34.8701183 -19.8500568), (34.8701183 -19.8500568, 34.8702175 -19.8499928), (34.8703697 -19.8493274, 34.8702175 -19.8499928), (34.8703697 -19.8493274, 34.8722227 -19.8496843), (34.8737227 -19.8490106, 34.8732251 -19.8491571, 34.8726606 -19.8492844, 34.8725742 -19.8493132, 34.8724929 -19.8493848, 34.8722227 -19.8496843), (34.8737227 -19.8490106, 34.8750281 -19.8486288), (34.8750281 -19.8486288, 34.875216 -19.848578), (34.8770504 -19.8480163, 34.875216 -19.848578), (34.8783338 -19.8476225, 34.8770504 -19.8480163), (34.8783338 -19.8476225, 34.8797687 -19.8471776, 34.8808329 -19.846838), (34.8805077 -19.845849, 34.8808329 -19.846838), (34.8805077 -19.845849, 34.8803157 -19.8452471), (34.8803157 -19.8452471, 34.8803008 -19.8452027, 34.8802411 -19.8450167, 34.8802279 -19.844976), (34.8802279 -19.844976, 34.8801502 -19.8447377), (34.8799431 -19.8441029, 34.8801502 -19.8447377), (34.8797044 -19.8433798, 34.8799431 -19.8441029), (34.8793099 -19.8421762, 34.8793907 -19.8424118, 34.8794804 -19.8426884, 34.8797044 -19.8433798), (34.8789025 -19.8409882, 34.8793099 -19.8421762), (34.8789025 -19.8409882, 34.8788619 -19.8408834, 34.8787894 -19.8407321), (34.8787106 -19.8405666, 34.8787894 -19.8407321), (34.8782136 -19.8399102, 34.8783633 -19.8401072, 34.8784853 -19.8402676, 34.8787106 -19.8405666), (34.8782136 -19.8399102, 34.8777817 -19.8393497), (34.8777244 -19.8392814, 34.8777817 -19.8393497), (34.8777244 -19.8392814, 34.8776714 -19.8392217, 34.877476 -19.8390014), (34.877476 -19.8390014, 34.8767405 -19.8380694), (34.8759962 -19.8371483, 34.8767405 -19.8380694), (34.8759962 -19.8371483, 34.875915 -19.837054), (34.875915 -19.837054, 34.8757841 -19.8369293, 34.8756894 -19.8368472, 34.8755248 -19.8367339, 34.8754281 -19.8366706), (34.8749367 -19.8363776, 34.874952 -19.836389, 34.875122 -19.8364991, 34.8751567 -19.8365183, 34.8753142 -19.8366057, 34.8754281 -19.8366706), (34.874643 -19.836195, 34.8749367 -19.8363776), (34.874643 -19.836195, 34.8740507 -19.8358453), (34.8740507 -19.8358453, 34.8739939 -19.8358116), (34.8736022 -19.8355792, 34.8739939 -19.8358116), (34.8736022 -19.8355792, 34.8728119 -19.8350939), (34.8723233 -19.8348034, 34.8728119 -19.8350939), (34.8723233 -19.8348034, 34.8714409 -19.8342686), (34.8714409 -19.8342686, 34.8701653 -19.8335152), (34.8698675 -19.8333394, 34.8701653 -19.8335152), (34.8698675 -19.8333394, 34.8694741 -19.8331001), (34.8694741 -19.8331001, 34.8684651 -19.8324861, 34.8671065 -19.8316787, 34.8670205 -19.8316399), (34.866871 -19.8316134, 34.8669414 -19.8316241, 34.8670205 -19.8316399), (34.8624764 -19.8322626, 34.8630658 -19.832175, 34.8636376 -19.8320904, 34.8642105 -19.8320013, 34.8656186 -19.8317889, 34.8667671 -19.8316133, 34.866871 -19.8316134), (34.8624764 -19.8322626, 34.8621066 -19.8323137), (34.8621066 -19.8323137, 34.861797 -19.8323418), (34.861797 -19.8323418, 34.861836 -19.8321821, 34.8621689 -19.8315838), (34.8616733 -19.8313445, 34.8621689 -19.8315838), (34.8610897 -19.8310742, 34.8616733 -19.8313445), (34.8605257 -19.8308089, 34.8610897 -19.8310742), (34.8600054 -19.8305462, 34.8605257 -19.8308089), (34.8600054 -19.8305462, 34.8591891 -19.8301502), (34.8586532 -19.8298924, 34.8591891 -19.8301502), (34.8579389 -19.8295489, 34.8582602 -19.8297024, 34.8586532 -19.8298924), (34.8568513 -19.829034, 34.8569764 -19.8290889, 34.8579389 -19.8295489))",EV1_ma,"A_184,A_205,A_225B_1"
11202022230,1934244652,"A_184,A_205,A_225",B_2,"[11202022230, 1833347000, 9743549768, 1934772679, 1833347010, 5622112472, 5622112470, 11202022240, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 1934261211, 1934244652]",2537.0,"[632, 630, 3787, 1205, 2774, 2770, 2298, 2298, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 899, 902]","MULTILINESTRING ((34.8370528 -19.8266692, 34.8371917 -19.8266957, 34.8372963 -19.8267638), (34.8372963 -19.8267638, 34.8375838 -19.8269163), (34.8375838 -19.8269163, 34.8378628 -19.8270642, 34.8382194 -19.8272789, 34.838309 -19.8273553, 34.8383883 -19.8274351, 34.8384604 -19.8276533), (34.8384604 -19.8276533, 34.8385768 -19.8277195, 34.8388606 -19.8278804, 34.8391845 -19.8280899, 34.8394542 -19.8282491, 34.839599 -19.8283345), (34.8401992 -19.8286691, 34.8397247 -19.8284113, 34.839599 -19.8283345), (34.8411348 -19.8292382, 34.8406357 -19.8289394, 34.8403033 -19.8287317, 34.8401992 -19.8286691), (34.8416202 -19.8295288, 34.8411348 -19.8292382), (34.8427206 -19.8301918, 34.8417435 -19.829603, 34.8416202 -19.8295288), (34.8429252 -19.8303193, 34.8427206 -19.8301918), (34.8429252 -19.8303193, 34.8426169 -19.8307883), (34.8425199 -19.8309309, 34.8426169 -19.8307883), (34.8425199 -19.8309309, 34.8421509 -19.8314847), (34.8421509 -19.8314847, 34.8412784 -19.8327221), (34.8412784 -19.8327221, 34.8411629 -19.8329062), (34.8411817 -19.8330084, 34.8411629 -19.8329062), (34.8411817 -19.8330084, 34.8408975 -19.8334374), (34.8408975 -19.8334374, 34.8409632 -19.8335055, 34.8410423 -19.8335875, 34.841121 -19.8336757, 34.8412765 -19.8338836), (34.8412765 -19.8338836, 34.8413504 -19.8338754), (34.8413504 -19.8338754, 34.8414236 -19.8338877, 34.8414899 -19.8339195, 34.8415435 -19.8339681, 34.8415798 -19.8340291), (34.8415798 -19.8340291, 34.8415961 -19.834106, 34.8415851 -19.8341837, 34.8415478 -19.8342539), (34.8415478 -19.8342539, 34.8414931 -19.8343112), (34.8414931 -19.8343112, 34.8413693 -19.8344025, 34.8412653 -19.8344713, 34.8411872 -19.8345402, 34.8411225 -19.8346219, 34.8409593 -19.8348575, 34.840913 -19.8349463, 34.840868 -19.8350378, 34.8407641 -19.8352032, 34.8405774 -19.8354783, 34.8404786 -19.8356249, 34.8403861 -19.8357678, 34.8403349 -19.8358627, 34.8403046 -19.8359554, 34.8402535 -19.8360902), (34.8402535 -19.8360902, 34.8402645 -19.8361487, 34.84026 -19.8362081), (34.84026 -19.8362081, 34.8403795 -19.8366171), (34.8404011 -19.8378342, 34.8406797 -19.8374497, 34.8407136 -19.8373784, 34.8407228 -19.8372972, 34.8406881 -19.8371942, 34.8404629 -19.8367827, 34.8403795 -19.8366171), (34.8404011 -19.8378342, 34.842136 -19.8388969), (34.8441869 -19.8401994, 34.842136 -19.8388969), (34.8441869 -19.8401994, 34.8453075 -19.8408882), (34.8453075 -19.8408882, 34.8447294 -19.8417493), (34.8452645 -19.8420873, 34.8447294 -19.8417493))",EV1_ma,"A_184,A_205,A_225B_2"
11202022230,11202022284,"A_184,A_205,A_225",B_4,"[11202022230, 1833347000, 9743549768, 1934772679, 1833347010, 5622112472, 5622112470, 11202022240, 4715615573, 1934772685, 4715748393, 762948410, 3930024332, 4813780322, 5624721177, 663133218, 1934288339, 663133212, 1934288342, 3930024301, 3930024304, 3930024321, 567933769, 567933770, 568013323, 683300823, 735175682, 683300824, 1934261208, 683300820, 4715753077, 762948429, 762948426, 1934244692, 567933754, 1934244719, 663132009, 663132021, 1934244743, 1934244753, 1934244764, 1934244771, 567933779, 1934244794, 5632800151, 1833347038, 5633351964, 4722986092, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 1934771028, 4723135463, 4816491859, 4816491861, 1833313089, 4816491856, 5635142254, 1833313083, 1833313087, 4723303157, 11202022284]",5982.0,"[632, 630, 3787, 1205, 2774, 2770, 2298, 2298, 1208, 2322, 2321, 2228, 2668, 2784, 2785, 210, 963, 207, 965, 2219, 2220, 2223, 119, 120, 238, 311, 310, 894, 893, 2327, 2328, 349, 343, 759, 766, 767, 195, 794, 805, 818, 833, 831, 131, 859, 2896, 643, 2931, 2369, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 1183, 2438, 2704, 2711, 2710, 2695, 2696, 2933, 598, 2618, 2617]","MULTILINESTRING ((34.8370528 -19.8266692, 34.8371917 -19.8266957, 34.8372963 -19.8267638), (34.8372963 -19.8267638, 34.8375838 -19.8269163), (34.8375838 -19.8269163, 34.8378628 -19.8270642, 34.8382194 -19.8272789, 34.838309 -19.8273553, 34.8383883 -19.8274351, 34.8384604 -19.8276533), (34.8384604 -19.8276533, 34.8385768 -19.8277195, 34.8388606 -19.8278804, 34.8391845 -19.8280899, 34.8394542 -19.8282491, 34.839599 -19.8283345), (34.8401992 -19.8286691, 34.8397247 -19.8284113, 34.839599 -19.8283345), (34.8411348 -19.8292382, 34.8406357 -19.8289394, 34.8403033 -19.8287317, 34.8401992 -19.8286691), (34.8416202 -19.8295288, 34.8411348 -19.8292382), (34.8427206 -19.8301918, 34.8417435 -19.829603, 34.8416202 -19.8295288), (34.8429252 -19.8303193, 34.8427206 -19.8301918), (34.8429252 -19.8303193, 34.8426169 -19.8307883), (34.8425199 -19.8309309, 34.8426169 -19.8307883), (34.8425199 -19.8309309, 34.8421509 -19.8314847), (34.8421509 -19.8314847, 34.8412784 -19.8327221), (34.8412784 -19.8327221, 34.8411629 -19.8329062), (34.8411817 -19.8330084, 34.8411629 -19.8329062), (34.8411817 -19.8330084, 34.8408975 -19.8334374), (34.8408975 -19.8334374, 34.8409632 -19.8335055, 34.8410423 -19.8335875, 34.841121 -19.8336757, 34.8412765 -19.8338836), (34.8412765 -19.8338836, 34.8413504 -19.8338754), (34.8413504 -19.8338754, 34.8414236 -19.8338877, 34.8414899 -19.8339195, 34.8415435 -19.8339681, 34.8415798 -19.8340291), (34.8415798 -19.8340291, 34.8415961 -19.834106, 34.8415851 -19.8341837, 34.8415478 -19.8342539), (34.8415478 -19.8342539, 34.8414931 -19.8343112), (34.8414931 -19.8343112, 34.8413693 -19.8344025, 34.8412653 -19.8344713, 34.8411872 -19.8345402, 34.8411225 -19.8346219, 34.8409593 -19.8348575, 34.840913 -19.8349463, 34.840868 -19.8350378, 34.8407641 -19.8352032, 34.8405774 -19.8354783, 34.8404786 -19.8356249, 34.8403861 -19.8357678, 34.8403349 -19.8358627, 34.8403046 -19.8359554, 34.8402535 -19.8360902), (34.8402535 -19.8360902, 34.8402645 -19.8361487, 34.84026 -19.8362081), (34.84026 -19.8362081, 34.8403795 -19.8366171), (34.8404011 -19.8378342, 34.8406797 -19.8374497, 34.8407136 -19.8373784, 34.8407228 -19.8372972, 34.8406881 -19.8371942, 34.8404629 -19.8367827, 34.8403795 -19.8366171), (34.8404011 -19.8378342, 34.842136 -19.8388969), (34.8441869 -19.8401994, 34.842136 -19.8388969), (34.8441869 -19.8401994, 34.8453075 -19.8408882), (34.8462321 -19.8414522, 34.8453075 -19.8408882), (34.8462321 -19.8414522, 34.8459654 -19.8418401), (34.8459654 -19.8418401, 34.8459303 -19.8419833, 34.8459237 -19.8420564, 34.8459303 -19.8421157, 34.8459611 -19.8421661, 34.8460611 -19.84225), (34.8460611 -19.84225, 34.8462744 -19.8423812, 34.8464902 -19.8425376), (34.8464902 -19.8425376, 34.8465689 -19.8426389, 34.8466365 -19.8427533), (34.8466365 -19.8427533, 34.8467397 -19.8429135, 34.846847 -19.8430221, 34.8470189 -19.8431737), (34.8470189 -19.8431737, 34.8474732 -19.8434606), (34.8483459 -19.8439959, 34.8474732 -19.8434606), (34.8483459 -19.8439959, 34.8492966 -19.844597), (34.8492966 -19.844597, 34.850209 -19.8451793), (34.850209 -19.8451793, 34.851125 -19.8457363), (34.851125 -19.8457363, 34.8520302 -19.8463247), (34.8529412 -19.8468868, 34.8524551 -19.8465869, 34.8520302 -19.8463247), (34.8532433 -19.8470772, 34.8529412 -19.8468868), (34.8532433 -19.8470772, 34.8536446 -19.8472461), (34.8536446 -19.8472461, 34.8539098 -19.8474052, 34.8541894 -19.8474778), (34.8541894 -19.8474778, 34.8542748 -19.8474445, 34.8543665 -19.8474332, 34.8544582 -19.8474449), (34.8544582 -19.8474449, 34.8545434 -19.8474786, 34.8546164 -19.847532), (34.8548241 -19.847669, 34.8546164 -19.847532), (34.8548241 -19.847669, 34.8550081 -19.8477634, 34.8552392 -19.8478591), (34.8556853 -19.848007, 34.8552392 -19.8478591), (34.8560287 -19.8480643, 34.8558516 -19.8480353, 34.8556853 -19.848007), (34.8560287 -19.8480643, 34.8570949 -19.8482611), (34.8570949 -19.8482611, 34.8576581 -19.8483608), (34.8586841 -19.8485588, 34.8576581 -19.8483608), (34.8606659 -19.8489244, 34.8595826 -19.8487367, 34.8586841 -19.8485588), (34.8606659 -19.8489244, 34.86091 -19.8489691), (34.862669 -19.8492933, 34.861573 -19.8490975, 34.86091 -19.8489691), (34.8638111 -19.8494692, 34.8636961 -19.8494722, 34.8635321 -19.8494482, 34.862669 -19.8492933), (34.8638111 -19.8494692, 34.8640465 -19.8495169, 34.864131 -19.8495332), (34.864131 -19.8495332, 34.8642584 -19.8489776), (34.8642584 -19.8489776, 34.8657499 -19.8492641), (34.8657499 -19.8492641, 34.8671084 -19.8495084), (34.8671084 -19.8495084, 34.8673322 -19.8495451), (34.8687138 -19.8497848, 34.8673322 -19.8495451), (34.8687138 -19.8497848, 34.8701183 -19.8500568), (34.8701183 -19.8500568, 34.8702175 -19.8499928), (34.8703697 -19.8493274, 34.8702175 -19.8499928), (34.8703697 -19.8493274, 34.8722227 -19.8496843), (34.8737227 -19.8490106, 34.8732251 -19.8491571, 34.8726606 -19.8492844, 34.8725742 -19.8493132, 34.8724929 -19.8493848, 34.8722227 -19.8496843), (34.8737227 -19.8490106, 34.8750281 -19.8486288))",EV1_ma,"A_184,A_205,A_225B_4"
