o_node,d_node,origin,destination,opt_path,length,match_ids
776513552,13037735223,O_29,D_6,"[776513552, 683300827, 2593846674, 776513588, 776534472, 776534521, 776534489, 5624721174, 5624721175, 4715745081, 4715745193, 4715745192, 5624912712, 4723059932, 2568947932, 4723059929, 5624912710, 2568947937, 5632591846, 5632591849, 2568927639, 5632591850, 5632591853, 12393511292, 5632591854, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4665.288000000002,"[452, 1779, 1781, 519, 552, 551, 536, 2903, 2407, 2412, 2410, 2919, 2506, 1712, 2502, 2915, 1714, 2991, 2995, 1677, 2997, 3001, 4201, 3003, 3007, 2494, 2023, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
776513559,5632424987,O_30,D_0,"[776513559, 3484671100, 776490150, 776490162, 776534497, 776534512, 4723066881, 13037735177, 9699482584, 4723115134, 8253130802, 8253130794, 776741680, 5632424987]",902.7549999999999,"[2065, 2064, 432, 537, 547, 2518, 3958, 3958, 3959, 3936, 3937, 3933, 2983]"
776513559,13037735220,O_30,D_1,"[776513559, 3484671100, 776490150, 776490162, 776534497, 776534512, 4723066881, 13037735177, 9699482584, 4723115134, 8253130802, 8253130794, 776741680, 5632424987, 13037735220]",929.7549999999999,"[2065, 2064, 432, 537, 547, 2518, 3958, 3958, 3959, 3936, 3937, 3933, 2983, 2984]"
776513559,1934244652,O_30,D_2,"[776513559, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632591853, 12393511292, 5632591854, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800162, 5632800155, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",3209.7120000000004,"[477, 438, 529, 532, 435, 2503, 2914, 2992, 2994, 2998, 3002, 4201, 3003, 3007, 2494, 2023, 2027, 1679, 1686, 3031, 3035, 3026, 2465, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
776513559,13037735221,O_30,D_3,"[776513559, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632591853, 12393511292, 5632591854, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",3791.251000000001,"[477, 438, 529, 532, 435, 2503, 2914, 2992, 2994, 2998, 3002, 4201, 3003, 3007, 2494, 2023, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 1189, 1190, 3776]"
776513559,13037735222,O_30,D_4,"[776513559, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632591853, 12393511292, 5632591854, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 4816491859, 4816491861, 1833313089, 4816491856, 4816491858, 1833313101, 4723303157, 11590763568, 13037735222]",4690.586000000001,"[477, 438, 529, 532, 435, 2503, 2914, 2992, 2994, 2998, 3002, 4201, 3003, 3007, 2494, 2023, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2816, 2821, 2820, 2805, 2811, 2810, 2728, 4111, 4112]"
776513559,13037735223,O_30,D_5,"[776513559, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632591853, 12393511292, 5632591854, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4422.202000000001,"[477, 438, 529, 532, 435, 2503, 2914, 2992, 2994, 2998, 3002, 4201, 3003, 3007, 2494, 2023, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
776513559,13037735223,O_30,D_6,"[776513559, 776513591, 776490191, 776534485, 776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632591853, 12393511292, 5632591854, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4422.202000000001,"[477, 438, 529, 532, 435, 2503, 2914, 2992, 2994, 2998, 3002, 4201, 3003, 3007, 2494, 2023, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735177,5632424987,O_31,D_0,"[13037735177, 9699482584, 4723115134, 8253130802, 8253130794, 776741680, 5632424987]",427.35400000000004,"[3958, 3959, 3936, 3937, 3933, 2983]"
13037735177,13037735220,O_31,D_1,"[13037735177, 9699482584, 4723115134, 8253130802, 8253130794, 776741680, 5632424987, 13037735220]",454.35400000000004,"[3958, 3959, 3936, 3937, 3933, 2983, 2984]"
13037735177,1934244652,O_31,D_2,"[13037735177, 9699482584, 4723115134, 8253130802, 8253130795, 776522008, 2593845094, 2593845096, 2593845424, 11061441982, 11061441973, 11061441970, 5632534919, 4723043850, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800162, 5632800155, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",3016.9300000000007,"[3958, 3959, 3936, 3935, 488, 1751, 1757, 1761, 4079, 4073, 4071, 2989, 2492, 2024, 2027, 1679, 1686, 3031, 3035, 3026, 2465, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
13037735177,13037735221,O_31,D_3,"[13037735177, 9699482584, 4723115134, 8253130802, 8253130795, 776522008, 2593845094, 2593845096, 2593845424, 11061441982, 11061441973, 11061441970, 5632534919, 4723043850, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",3598.469,"[3958, 3959, 3936, 3935, 488, 1751, 1757, 1761, 4079, 4073, 4071, 2989, 2492, 2024, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 1189, 1190, 3776]"
13037735177,13037735222,O_31,D_4,"[13037735177, 9699482584, 4723115134, 8253130802, 8253130794, 8253130793, 8253130811, 5632396933, 776521998, 1935839853, 1935839860, 1935839864, 1935839871, 1935839873, 1935839876, 776390396, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",4423.290000000001,"[3958, 3959, 3936, 3937, 3934, 3932, 3938, 2976, 1272, 1286, 1292, 1301, 1303, 1307, 1308, 421, 3843, 2358, 2357, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
13037735177,13037735223,O_31,D_5,"[13037735177, 9699482584, 4723115134, 8253130802, 8253130795, 776522008, 2593845094, 2593845096, 2593845424, 11061441982, 11061441973, 11061441970, 5632534919, 4723043850, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4229.42,"[3958, 3959, 3936, 3935, 488, 1751, 1757, 1761, 4079, 4073, 4071, 2989, 2492, 2024, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735177,13037735223,O_31,D_6,"[13037735177, 9699482584, 4723115134, 8253130802, 8253130795, 776522008, 2593845094, 2593845096, 2593845424, 11061441982, 11061441973, 11061441970, 5632534919, 4723043850, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4229.42,"[3958, 3959, 3936, 3935, 488, 1751, 1757, 1761, 4079, 4073, 4071, 2989, 2492, 2024, 2027, 1679, 1686, 3031, 3033, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735178,5632424987,O_32,D_0,"[13037735178, 5632396937, 13037735220, 5632424987]",187.0,"[2981, 2984, 2984]"
13037735178,13037735220,O_32,D_1,"[13037735178, 5632396937, 13037735220]",160.0,"[2981, 2984]"
13037735178,1934244652,O_32,D_2,"[13037735178, 5632396933, 776521998, 1935839856, 776522010, 776521982, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",2869.0770000000007,"[2981, 2976, 1277, 1280, 490, 483, 2497, 1328, 2498, 1745, 2020, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3029, 3027, 2466, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
13037735178,13037735221,O_32,D_3,"[13037735178, 5632396933, 776521998, 1935839856, 776522010, 776521982, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",3418.371000000001,"[2981, 2976, 1277, 1280, 490, 483, 2497, 1328, 2498, 1745, 2020, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 1189, 1190, 3776]"
13037735178,13037735222,O_32,D_4,"[13037735178, 5632396933, 776521998, 1935839853, 1935839860, 1935839864, 1935839871, 1935839873, 1935839876, 776390396, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",4067.989000000001,"[2981, 2976, 1272, 1286, 1292, 1301, 1303, 1307, 1308, 421, 3843, 2358, 2357, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
13037735178,13037735223,O_32,D_5,"[13037735178, 5632396933, 776521998, 1935839856, 776522010, 776521982, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4049.3220000000006,"[2981, 2976, 1277, 1280, 490, 483, 2497, 1328, 2498, 1745, 2020, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
13037735178,13037735223,O_32,D_6,"[13037735178, 5632396933, 776521998, 1935839856, 776522010, 776521982, 4723053009, 1935839917, 4723053011, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 13037735223]",4049.3220000000006,"[2981, 2976, 1277, 1280, 490, 483, 2497, 1328, 2498, 1745, 2020, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 2817, 2818, 2809, 2808, 635, 636, 6]"
1935839847,5632424987,O_33,D_0,"[1935839847, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",620.508,"[1275, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
1935839847,13037735220,O_33,D_1,"[1935839847, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220]",593.508,"[1275, 1274, 1266, 2986, 2987, 2979, 2984]"
1935839847,1934244652,O_33,D_2,"[1935839847, 1935839854, 1935839873, 1935839876, 776390396, 1935839907, 1935839919, 1935839925, 1935839928, 4723168153, 1935839954, 3887805338, 6414086643, 3887805359, 1935839962, 3887805395, 4723168134, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",3221.096000000001,"[1275, 1305, 1307, 1308, 1312, 1333, 1343, 1350, 2581, 2582, 2152, 3833, 3832, 2171, 2204, 2549, 2550, 3930, 3929, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3029, 3027, 2466, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
1935839847,13037735221,O_33,D_3,"[1935839847, 1935839854, 1935839873, 1935839876, 776390396, 1935839907, 1935839919, 1935839925, 1935839928, 4723168153, 1935839954, 3887805338, 6414086643, 3887805359, 1935839962, 3887805395, 4723168134, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 1934753581, 1934753585, 1833347019, 1934753592, 1934753595, 1934753603, 1934753611, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 13037735221]",3770.3900000000012,"[1275, 1305, 1307, 1308, 1312, 1333, 1343, 1350, 2581, 2582, 2152, 3833, 3832, 2171, 2204, 2549, 2550, 3930, 3929, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3030, 991, 990, 1002, 1005, 1020, 1032, 1030, 1025, 655, 3075, 661, 3078, 1676, 1189, 1190, 3776]"
1935839847,13037735222,O_33,D_4,"[1935839847, 1935839854, 1935839858, 1935839863, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",3819.6060000000007,"[1275, 1283, 1288, 3844, 3843, 2358, 2357, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
1935839847,13037735223,O_33,D_5,"[1935839847, 1935839854, 1935839858, 1935839863, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",4256.706,"[1275, 1283, 1288, 3844, 3843, 2358, 2357, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
1935839847,13037735223,O_33,D_6,"[1935839847, 1935839854, 1935839858, 1935839863, 6416932944, 4095037839, 4095037823, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",4256.706,"[1275, 1283, 1288, 3844, 3843, 2358, 2357, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735179,5632424987,O_34,D_0,"[13037735179, 6413500697, 3328127411, 3328127336, 4723168156, 4723168161, 4723168162, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",1307.8970000000002,"[3821, 3820, 2049, 2583, 2589, 2592, 2594, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
13037735179,13037735220,O_34,D_1,"[13037735179, 6413500697, 3328127411, 3328127336, 4723168156, 4723168161, 4723168162, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220]",1280.8970000000002,"[3821, 3820, 2049, 2583, 2589, 2592, 2594, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984]"
13037735179,1934244652,O_34,D_2,"[13037735179, 6413500697, 3328127411, 3328127336, 4723168156, 4723168161, 4723168162, 1935839863, 6416932944, 1935839907, 1935839919, 1935839925, 1935839928, 4723168153, 1935839954, 3887805338, 6414086643, 3887805359, 1935839962, 3887805395, 4723168134, 3887805415, 8253130787, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963452, 4722963448, 1934244728, 4722963451, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 11054353601, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",3660.230000000001,"[3821, 3820, 2049, 2583, 2589, 2592, 2594, 3844, 1313, 1333, 1343, 1350, 2581, 2582, 2152, 3833, 3832, 2171, 2204, 2549, 2550, 3930, 3929, 2022, 2025, 2496, 975, 3032, 3034, 3054, 3029, 3027, 2466, 2461, 793, 2462, 2463, 3985, 3987, 2347, 2349, 2455, 4026, 4027, 800, 785, 1727, 1728, 764, 2424, 343, 348, 757, 755]"
13037735179,13037735221,O_34,D_3,"[13037735179, 6413500697, 3328127411, 5653957952, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5280400486, 5280400489, 5637700732, 5637700740, 5280400753, 5280400736, 5280400731, 5280400734, 5280400727, 5280400726, 5280400735, 8252598601, 6404679085, 13037735221]",4184.389999999999,"[3821, 3820, 3626, 3625, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 2850, 2855, 3133, 3142, 3143, 2883, 2874, 2869, 2868, 2863, 2871, 3926, 3927, 3776]"
13037735179,13037735222,O_34,D_4,"[13037735179, 6413500697, 3328127411, 5653957952, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 13037735222]",3339.1099999999997,"[3821, 3820, 3626, 3625, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 4112]"
13037735179,13037735223,O_34,D_5,"[13037735179, 6413500697, 3328127411, 5653957952, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",3776.2099999999996,"[3821, 3820, 3626, 3625, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735179,13037735223,O_34,D_6,"[13037735179, 6413500697, 3328127411, 5653957952, 3328127269, 1935869770, 6355223561, 776390400, 5653957968, 5639562114, 2612440830, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 13037735205, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 13037735213, 4723291279, 4816024507, 4723291284, 1934771025, 567929929, 1934771034, 567929925, 567929927, 567929922, 567929928, 567929916, 13037735216, 13037735223]",3776.2099999999996,"[3821, 3820, 3626, 3625, 2040, 3729, 3728, 3653, 3654, 3174, 1961, 1962, 3688, 3689, 3181, 3245, 3246, 2722, 2721, 382, 383, 364, 3193, 3194, 3192, 2268, 3160, 3161, 3161, 2847, 3281, 3282, 2702, 2703, 2703, 2792, 2791, 2707, 1179, 1206, 1205, 20, 14, 22, 23, 6, 6]"
13037735180,5632424987,O_35,D_0,"[13037735180, 6354224704, 5639756258, 5635521677, 6354223840, 4723175222, 3328125962, 3328127296, 1935869769, 1935869770, 3328127269, 4095037823, 4095037839, 6416932944, 1935839863, 1935839858, 1935839854, 1935839851, 1935839849, 5632534915, 4723210839, 5632396937, 13037735220, 5632424987]",1878.6270000000002,"[3702, 3703, 3273, 3698, 3697, 2613, 2044, 2043, 1616, 2040, 2357, 2358, 3843, 3844, 1288, 1283, 1274, 1266, 2986, 2987, 2979, 2984, 2984]"
